StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,CountyFIPS
TX,Abilene,4801000,48441012100,4801000-48441012100,468,34.9,50.2,6.3,11.3,13.3,65.1,39.5,25.8,32.41954098,-99.71675292,48441
TX,Abilene,4801000,48441013000,4801000-48441013000,623,22.9,10.6,0.7,7.7,0.8,55.4,14.8,15,32.42320773,-99.84170312,48441
TX,Abilene,4801000,48441013200,4801000-48441013200,223,24.4,34.5,6.5,9,6.6,65.9,21.6,15.2,32.48676235,-99.78397666,48441
TX,Amarillo,4803000,48375013400,4803000-48375013400,58,18,26.3,5,8.5,3.8,63,17.6,13.1,35.25704309,-101.859639,48375
TX,Arlington,4804000,48439111545,4804000-48439111545,558,14.2,27,5.1,8.4,3.8,66.1,12.8,11.2,32.69887325,-97.16597286,48439
TX,Arlington,4804000,48439113002,4804000-48439113002,95,26.2,55.2,12.1,8.8,14.9,78.4,15.3,11.8,32.7513135,-97.05205062,48439
TX,Austin,4805000,48453001606,4805000-48453001606,383,31.5,44.5,6.8,10.9,11.8,66.6,30.9,20.5,30.30567349,-97.76082577,48453
TX,Austin,4805000,48453001742,4805000-48453001742,184,13.9,30,6.9,8.3,6.1,66.2,15.6,11.7,30.36105095,-97.9204697,48453
TX,Austin,4805000,48453001783,4805000-48453001783,421,8.8,28.8,8.2,7.8,5.1,69.2,10.1,9,30.34437919,-97.869487,48453
TX,Austin,4805000,48453001784,4805000-48453001784,122,11.9,17,3.5,6.1,2,62.9,8.8,7.5,30.32751658,-97.90435202,48453
TX,Austin,4805000,48453001919,4805000-48453001919,420,8,25.4,7.3,7.3,4.2,68.4,8,7.9,30.27347141,-97.8018505,48453
TX,Austin,4805000,48453002212,4805000-48453002212,331,28.6,25.5,3.8,9,3.9,63.3,17.8,14.2,30.31013296,-97.59160154,48453
TX,Austin,4805000,48453002319,4805000-48453002319,179,42.5,39.6,3.3,10.6,9.9,58.5,40.7,25.4,30.20254055,-97.6405996,48453
TX,Austin,4805000,48453002429,4805000-48453002429,524,24.2,15.7,2.4,9.4,2.2,56.1,17.9,16.2,30.16751091,-97.77357531,48453
TX,Austin,4805000,48453002432,4805000-48453002432,152,37.9,30.9,4.9,8.6,6.9,62.3,20.4,15.6,30.18083726,-97.70147605,48453
TX,Austin,4805000,48491020411,4805000-48491020411,157,12.8,27.9,5.9,7.5,4.3,66.3,13.3,10.5,30.46219364,-97.73791957,48491
TX,Baytown,4806128,48201253400,4806128-48201253400,724,35.4,41.5,9.6,8.2,11.1,72.7,16.5,13.3,29.76331249,-95.0225707,48201
TX,Beaumont,4807000,48245011201,4807000-48245011201,938,25.1,28.3,2.3,8.1,2.5,64.3,21.1,13.1,30.01463988,-94.05161676,48245
TX,Beaumont,4807000,48245011400,4807000-48245011400,253,21.5,37.9,5,9.3,4.8,70.4,19.6,13.5,30.08360226,-94.2129495,48245
TX,Brownsville,4810768,48061012200,4810768-48061012200,85,45.9,25.6,3.1,7.9,4.3,60.7,15.9,15.9,26.11117044,-97.55393533,48061
TX,Brownsville,4810768,48061012505,4810768-48061012505,231,48.4,34.5,4.2,8.9,7.3,63.1,19.9,18.1,26.05478859,-97.60824854,48061
TX,Brownsville,4810768,48061012506,4810768-48061012506,127,31.4,30.3,5.6,6.6,5.9,67.7,8.9,9.9,26.0438799,-97.54966886,48061
TX,Brownsville,4810768,48061012609,4810768-48061012609,681,52,32.1,3.5,9,6.8,61.6,20.9,19.7,25.97644824,-97.4851182,48061
TX,Brownsville,4810768,48061013206,4810768-48061013206,984,52.9,35.8,3.9,9,7.9,62.4,21.6,20,25.92110208,-97.42770484,48061
TX,Brownsville,4810768,48061013207,4810768-48061013207,63,46.6,44.3,6.4,8.8,11.5,67.8,19.5,17.2,25.9264081,-97.41948842,48061
TX,Carrollton,4813024,48113014002,4813024-48113014002,175,10.1,39.5,9.9,7.7,7.1,74.6,10.6,8.7,32.95107939,-96.92600378,48113
TX,Carrollton,4813024,48121021627,4813024-48121021627,183,10.4,28.3,5.9,7.5,3.8,68.1,11.4,9.5,33.03911346,-96.85664073,48121
TX,Carrollton,4813024,48121021637,4813024-48121021637,412,22.8,31.7,4.9,8.8,4.9,65.8,18.8,14.2,32.98875835,-96.86121227,48121
TX,Carrollton,4813024,48121021638,4813024-48121021638,368,19.9,29.7,5.1,8.1,4.2,66.7,15.6,12.2,32.98885185,-96.87129581,48121
TX,College Station,4815976,48041000202,4815976-48041000202,79,26.1,23.3,4.4,9,4.6,65.2,20.2,16,30.61232939,-96.36851814,48041
TX,College Station,4815976,48041002010,4815976-48041002010,296,11.7,28.6,7.1,7.7,5.1,73.1,12,9.9,30.54499707,-96.23989146,48041
TX,College Station,4815976,48041002011,4815976-48041002011,468,15,17.1,3.7,8.4,2.3,66,14,12,30.53246397,-96.28619003,48041
TX,College Station,4815976,48041002014,4815976-48041002014,896,20.2,10.1,1,10.4,1,63,14.2,20,30.57705063,-96.35897272,48041
TX,Corpus Christi,4817000,48355002900,4817000-48355002900,798,20.1,16.8,2,8.1,1.4,59.8,17,13.4,27.68969395,-97.27043002,48355
TX,Corpus Christi,4817000,48355005802,4817000-48355005802,496,23.6,41.7,9.6,7.9,9.1,73.3,14.9,11.7,27.85236023,-97.64820449,48355
TX,Dallas,4819000,48085031804,4819000-48085031804,467,11.5,63.9,21.3,6.5,19.6,87.7,4.5,5.8,32.99305364,-96.76201945,48085
TX,Dallas,4819000,48113001701,4819000-48113001701,75,9.3,35,7.7,7,5.6,70.2,9.9,8.2,32.78990761,-96.79515936,48113
TX,Dallas,4819000,48113007826,4819000-48113007826,350,22.5,28.9,3.9,9.3,3.4,67.2,15.5,12.9,32.87125034,-96.73418691,48113
TX,Dallas,4819000,48113013104,4819000-48113013104,887,11.5,28.5,7.8,7.4,4.5,68.6,9.3,8.4,32.88343564,-96.77388637,48113
TX,Dallas,4819000,48113015900,4819000-48113015900,912,38.9,28.6,2.7,10.8,3.3,63,24.8,19.1,32.73267773,-96.96749046,48113
TX,Dallas,4819000,48113016301,4819000-48113016301,565,33.4,24.8,2.8,8.9,2.8,62.3,19.5,14.6,32.71597674,-96.97359462,48113
TX,Dallas,4819000,48113016703,4819000-48113016703,321,27.2,46.7,6.4,10,8.2,74.2,18.5,13.8,32.6390196,-96.75377135,48113
TX,Dallas,4819000,48113017003,4819000-48113017003,813,42.9,24.9,2.9,9,3.7,58.7,21.8,17.5,32.69478844,-96.56458865,48113
TX,Dallas,4819000,48113017900,4819000-48113017900,116,35.5,36.4,5.9,9.6,8,64.8,22.7,17.5,32.82345476,-96.65923099,48113
TX,Dallas,4819000,48113018001,4819000-48113018001,112,33.8,39.4,7.9,8.5,9.2,68.3,17.8,13.7,32.83675786,-96.65380779,48113
TX,Dallas,4819000,48113019900,4819000-48113019900,76,44.4,28.7,3.4,8.5,5.2,60.9,19.6,16.5,32.73113147,-96.89012979,48113
TX,Dallas,4819000,48121021632,4819000-48121021632,376,16.6,31,3.9,8.6,3.2,69.5,13.7,10.8,33.0111363,-96.84606204,48121
TX,Denton,4819972,48121020205,4819972-48121020205,107,18.6,38.2,7.9,8.6,8,68.5,18.2,13.3,33.31662882,-97.08135242,48121
TX,Denton,4819972,48121020506,4819972-48121020506,499,16.3,30,6.3,8.4,4.6,66.9,15.2,11.6,33.26116543,-97.0755741,48121
TX,Denton,4819972,48121021409,4819972-48121021409,228,14.7,29.1,5.8,8.8,4.1,66.7,15,12.2,33.16699228,-97.08561182,48121
TX,Edinburg,4822660,48215023511,4822660-48215023511,438,49.3,38.2,5.6,8.7,9.4,64.6,20.5,17.8,26.38170677,-98.14123509,48215
TX,El Paso,4824000,48141001203,4824000-48141001203,968,44.1,36.1,5.3,8.1,8.4,66,17.2,15.6,31.82340858,-106.562262,48141
TX,El Paso,4824000,48141001700,4824000-48141001700,698,48,46.4,6.5,8.9,14.5,68,22.1,18.2,31.7595553,-106.4874228,48141
TX,Fort Worth,4827000,48439105006,4827000-48439105006,870,41,35.3,4.5,10,6.8,63.7,24.1,18.4,32.82195332,-97.31306986,48439
TX,Fort Worth,4827000,48439110401,4827000-48439110401,126,21,49.7,10.6,8.6,12.2,73.8,18,12.1,32.81666335,-97.44499049,48439
TX,Fort Worth,4827000,48439110500,4827000-48439110500,463,29,31.9,4.8,9.4,5.9,63.9,20.8,16.3,32.76962425,-97.40862926,48439
TX,Fort Worth,4827000,48439111008,4827000-48439111008,229,20.7,28.4,4,9.9,3.3,65.2,20.2,14.6,32.59791342,-97.38227875,48439
TX,Fort Worth,4827000,48439111016,4827000-48439111016,507,21.4,23.4,3.3,8.5,2.4,63.7,16.2,12.4,32.57406548,-97.32584309,48439
TX,Fort Worth,4827000,48439111301,4827000-48439111301,147,15.9,37.5,8.8,8.6,7.6,70.4,14.9,12,32.58062016,-97.23719561,48439
TX,Frisco,4827684,48085030524,4827684-48085030524,211,13,32.3,7,7.8,5.1,68,13.5,10.5,33.21477145,-96.75428241,48085
TX,Frisco,4827684,48121021522,4827684-48121021522,723,12,20.7,3.7,7.1,2.1,64.4,10.3,8.9,33.11413886,-96.88021765,48121
TX,Garland,4829000,48085032011,4829000-48085032011,237,12.7,28.2,5.5,6.6,3.9,67.3,11.1,8.6,32.98484217,-96.63527018,48085
TX,Garland,4829000,48113017808,4829000-48113017808,234,23.4,19.5,2.3,9.1,1.8,62.9,14.6,13.3,32.83630806,-96.6007752,48113
TX,Garland,4829000,48113018130,4829000-48113018130,139,28.1,28.7,4.5,8.8,4.2,64.4,17.5,14.2,32.84648203,-96.62470658,48113
TX,Garland,4829000,48113018403,4829000-48113018403,920,32.4,31.3,4.1,10.2,4.5,65,21.6,16.9,32.86112646,-96.65074953,48113
TX,Garland,4829000,48113018802,4829000-48113018802,835,26.5,31.4,5.2,9.1,5.6,64.7,19.2,15,32.91288065,-96.64061503,48113
TX,Grand Prairie,4830464,48113016523,4830464-48113016523,455,14.8,34.8,6,8.8,4.6,72.1,13.3,10.5,32.56406247,-97.02513213,48113
TX,Grand Prairie,4830464,48439113116,4830464-48439113116,218,21.9,24.2,2.4,9.6,2,65.2,16.8,14,32.78144132,-97.06161512,48439
TX,Houston,4835000,48157672400,4835000-48157672400,146,21.6,35.3,3.8,8.8,4.4,71.3,16.8,12.6,29.67118622,-95.62883978,48157
TX,Houston,4835000,48157672900,4835000-48157672900,825,18.2,24.5,3.8,7.5,2.8,66,12.8,10.3,29.69516546,-95.76005596,48157
TX,Houston,4835000,48157673002,4835000-48157673002,480,15.4,25.9,4.5,7.6,3.3,65.4,14.3,10.9,29.71747796,-95.71942456,48157
TX,Houston,4835000,48157673003,4835000-48157673003,61,11.8,20.8,3.9,6.6,2.2,66.2,9.7,8.3,29.70603797,-95.76533491,48157
TX,Houston,4835000,48157673102,4835000-48157673102,515,13.8,24.9,5.2,7.3,3.3,66.6,11.2,9.6,29.72253105,-95.77491278,48157
TX,Houston,4835000,48201222300,4835000-48201222300,119,50,23.5,3,8,4,60.4,20.6,16.5,29.89354636,-95.34346513,48201
TX,Houston,4835000,48201222401,4835000-48201222401,391,50.3,28.7,3.7,8.6,5.8,62.2,23.5,18.8,29.90669104,-95.41049779,48201
TX,Houston,4835000,48201231700,4835000-48201231700,113,43.1,38.4,5,9.7,8.5,68.2,24.7,18.4,29.86458511,-95.32600657,48201
TX,Houston,4835000,48201232403,4835000-48201232403,600,42.5,24.8,2.6,8.4,3.4,62.5,20.6,16.2,29.81472275,-95.20570702,48201
TX,Houston,4835000,48201232900,4835000-48201232900,929,29.8,28.4,3.1,9.4,3.2,69.4,18.7,14.6,29.80067209,-95.18864922,48201
TX,Houston,4835000,48201233101,4835000-48201233101,271,45.3,34.2,5.4,8.2,8,65.6,20.8,16.6,29.78854365,-95.18520152,48201
TX,Houston,4835000,48201233103,4835000-48201233103,239,50.6,32.2,4.1,8.9,7.5,63.1,24.7,19.7,29.77395337,-95.17951549,48201
TX,Houston,4835000,48201240400,4835000-48201240400,101,33,25.8,4.2,8.4,4.4,64.4,17.1,14.8,29.96577015,-95.37629559,48201
TX,Houston,4835000,48201240701,4835000-48201240701,573,29.2,22.5,2.2,9.8,2.1,66.7,19.8,15.8,30.00828318,-95.42305972,48201
TX,Houston,4835000,48201240702,4835000-48201240702,602,33.7,26.7,2.7,8.8,2.8,66.8,19.9,14.7,29.98848473,-95.41637611,48201
TX,Houston,4835000,48201241300,4835000-48201241300,311,21.7,22.1,3.9,7.2,2.8,66.2,13.6,10.8,30.06282687,-95.42971457,48201
TX,Houston,4835000,48201250100,4835000-48201250100,153,27,35.8,8.3,7.8,7.9,71,16.2,11.9,29.95183118,-95.27760047,48201
TX,Houston,4835000,48201250402,4835000-48201250402,133,14.1,30.3,7.2,7.3,5.4,70.5,12.5,9.9,29.99896518,-95.13944229,48201
TX,Houston,4835000,48201250600,4835000-48201250600,147,22.4,37.2,6,9.2,7.7,67.9,25.4,17.2,29.98908087,-95.23397606,48201
TX,Houston,4835000,48201250701,4835000-48201250701,215,18.6,34.8,7.8,8.1,7.1,70.7,16.6,12.3,30.01442724,-95.21965974,48201
TX,Houston,4835000,48201250702,4835000-48201250702,88,14.9,26.7,6,7.2,4.5,68.2,13.2,10.3,30.00058101,-95.17540389,48201
TX,Houston,4835000,48201250800,4835000-48201250800,339,12.2,31.9,8,7.4,5.6,72,11.9,9.6,30.02234747,-95.15426479,48201
TX,Houston,4835000,48201251600,4835000-48201251600,393,16,32.9,8,8.1,6.4,70.2,16.6,11.8,30.06133988,-95.12649512,48201
TX,Houston,4835000,48201251901,4835000-48201251901,122,16.9,30.6,6.6,7.9,5.9,67.7,17.9,12.6,29.95154601,-95.13038783,48201
TX,Houston,4835000,48201252200,4835000-48201252200,383,31.3,21.6,2.2,9.4,1.9,65.4,19,15.3,29.83949382,-95.16789946,48201
TX,Houston,4835000,48201252500,4835000-48201252500,169,42.1,32.3,4.8,8.4,7.2,64.9,21.6,16.9,29.75818928,-95.12709592,48201
TX,Houston,4835000,48201324000,4835000-48201324000,243,27.4,27.7,4.9,6.9,4.9,67.2,14.9,11.6,29.62522931,-95.18595013,48201
TX,Houston,4835000,48201350100,4835000-48201350100,807,23.2,22.7,2.7,9.9,1.8,70.8,15.5,13,29.59532812,-95.26137621,48201
TX,Houston,4835000,48201350601,4835000-48201350601,591,20.5,16.2,2.5,7.6,1.7,61.1,14.8,12.2,29.55777125,-95.16810921,48201
TX,Houston,4835000,48201412800,4835000-48201412800,53,10.6,23.8,6.1,6,3.5,68.7,8.5,7.2,29.6976643,-95.44738649,48201
TX,Houston,4835000,48201452600,4835000-48201452600,681,33.5,36.6,5.3,8.7,7.4,69.9,20.4,15.5,29.70820983,-95.62566768,48201
TX,Houston,4835000,48201454302,4835000-48201454302,101,25.6,31,5.7,7.7,5.5,69.4,16.5,12.3,29.71704418,-95.66648699,48201
TX,Houston,4835000,48201454400,4835000-48201454400,52,13.9,25.1,5,7.8,3.7,69.3,11.5,10.2,29.74919401,-95.67229128,48201
TX,Houston,4835000,48201454501,4835000-48201454501,159,12.2,24.8,5.4,6.3,3.7,70.1,9.3,8,29.76289555,-95.69776142,48201
TX,Houston,4835000,48201454502,4835000-48201454502,214,13.2,23.2,4.7,6.1,2.9,69.2,9.1,7.9,29.73930145,-95.71424915,48201
TX,Houston,4835000,48201454700,4835000-48201454700,61,15.3,28.5,6.4,7.9,4.6,70.5,11.8,10.7,29.77056187,-95.71856668,48201
TX,Houston,4835000,48201455200,4835000-48201455200,54,20.3,27.8,5.9,7.5,4.7,69.5,11.7,11.1,29.78165742,-95.7666156,48201
TX,Houston,4835000,48201455300,4835000-48201455300,699,19.5,29.9,7.6,8,5.5,73.7,9.9,10.2,29.77884499,-95.78053263,48201
TX,Houston,4835000,48201532501,4835000-48201532501,674,36.6,26.6,4.2,7.7,4.5,65.5,15.9,13.6,29.8883713,-95.50519936,48201
TX,Houston,4835000,48201532900,4835000-48201532900,413,43,25.5,2.9,7.9,3.8,63,18.8,15.4,29.8841824,-95.47021783,48201
TX,Houston,4835000,48201534001,4835000-48201534001,560,47.6,24.5,2.4,8.5,3.6,61.1,22.5,18,29.91576071,-95.49092688,48201
TX,Houston,4835000,48201534002,4835000-48201534002,149,39.7,28.3,2.7,9.4,3.3,66.3,22.8,16.5,29.91023413,-95.50064179,48201
TX,Houston,4835000,48201534003,4835000-48201534003,428,40.6,27.3,2.9,8.1,4.1,63.8,20.6,15.8,29.92930303,-95.50828422,48201
TX,Houston,4835000,48201540100,4835000-48201540100,60,16.9,25.7,4.9,6.3,3.8,70.3,10.8,8.7,29.84430146,-95.58264963,48201
TX,Houston,4835000,48201540501,4835000-48201540501,461,44.2,24.2,2.8,8.1,3.6,60.9,21.6,16.9,29.84481346,-95.64442339,48201
TX,Houston,4835000,48201540602,4835000-48201540602,138,31.9,19.8,2.3,7.8,2.1,63.2,16.2,13.2,29.8744202,-95.64336711,48201
TX,Houston,4835000,48201541001,4835000-48201541001,554,20.1,22.7,3.5,8.2,2.9,65.6,16.3,12.8,29.92229566,-95.63113739,48201
TX,Houston,4835000,48201542400,4835000-48201542400,726,29.2,22.1,2.9,9.1,2.4,66.7,17.1,14.5,29.79127147,-95.73837915,48201
TX,Houston,4835000,48201543002,4835000-48201543002,106,16.2,21.5,3.9,7.2,2.5,66.7,12.9,9.9,29.96815051,-95.69700749,48201
TX,Houston,4835000,48201550301,4835000-48201550301,328,32.5,28.2,2.4,10.7,2.8,68.6,23.9,18,29.97386624,-95.42413816,48201
TX,Houston,4835000,48201550302,4835000-48201550302,698,36.2,22.9,2.6,7.7,2.8,63.3,17.4,14.1,30.01108371,-95.44360249,48201
TX,Houston,4835000,48201550401,4835000-48201550401,455,35.4,26.7,2.7,9.4,3.2,66.2,20.7,16.3,30.00105318,-95.46805866,48201
TX,Houston,4835000,48201550402,4835000-48201550402,818,27,26.7,2.9,9.3,3,68.7,18.6,14.5,29.9677402,-95.42914337,48201
TX,Houston,4835000,48201550500,4835000-48201550500,982,32.8,32.4,4.1,9.2,4.9,70,19.6,14.6,29.94367781,-95.44529506,48201
TX,Houston,4835000,48201551000,4835000-48201551000,176,43.6,26.1,2.6,8.6,3.9,63.9,20.1,17,29.97378728,-95.48897695,48201
TX,Houston,4835000,48201551400,4835000-48201551400,749,26.4,20.9,2.9,7.6,2.5,65,14.4,11.7,29.96075279,-95.5366095,48201
TX,Houston,4835000,48201552002,4835000-48201552002,561,21,21.2,3.4,7.9,2.7,64.5,15.5,12.4,29.9141624,-95.61088746,48201
TX,Houston,4835000,48201552101,4835000-48201552101,577,23.4,20.1,2.6,8.7,1.8,66.1,16.1,12.9,29.92040624,-95.62044222,48201
TX,Houston,4835000,48201552800,4835000-48201552800,509,15.8,18.1,3,7.8,1.8,65.7,11.8,10.3,29.97198807,-95.53329186,48201
TX,Houston,4835000,48201552900,4835000-48201552900,329,20.2,17.3,2.5,8.2,1.8,64.2,13.5,12.5,29.98586959,-95.5069874,48201
TX,Houston,4835000,48201553001,4835000-48201553001,459,22.6,23.1,3,8.2,2.3,68,15.3,11.7,29.99485054,-95.48870001,48201
TX,Houston,4835000,48201553002,4835000-48201553002,133,16,39.3,8.9,7.7,8.3,74.3,14.5,10.8,30.00677599,-95.47749193,48201
TX,Houston,4835000,48201553200,4835000-48201553200,957,32.2,31.1,5.1,7.9,5.5,68.7,15.5,12.8,30.0289964,-95.44084138,48201
TX,Houston,4835000,48201980100,4835000-48201980100,603,29.6,26.2,2.5,10.3,2.6,68.1,21.3,17.8,29.98886956,-95.34009592,48201
TX,Killeen,4839148,48027023201,4839148-48027023201,98,14.6,21.9,3.6,8.4,2.1,63.2,16.1,12.2,31.12249491,-97.76037419,48027
TX,Laredo,4841464,48479001710,4841464-48479001710,178,43.1,30.7,3.5,7.7,5.1,62.3,19.2,15.4,27.68105113,-99.56624059,48479
TX,League City,4841980,48167720800,4841980-48167720800,167,19.1,35.5,6.2,8.9,5.8,67.2,20,12.8,29.46944676,-95.08044495,48167
TX,Lewisville,4842508,48113014134,4842508-48113014134,733,12.5,22.1,4.2,7.3,2.4,66.1,10.7,9,32.98737372,-96.98715031,48113
TX,Lewisville,4842508,48113020000,4842508-48113020000,108,13.6,21.1,4.5,7.3,2.5,64.9,8.8,8.7,32.9883217,-97.0180987,48113
TX,Lewisville,4842508,48121021625,4842508-48121021625,96,9.9,44.2,14.2,6.6,8.4,80.7,5.9,6,33.05476855,-96.89243885,48121
TX,Lewisville,4842508,48121021629,4842508-48121021629,96,12.7,25.1,4.6,6.6,2.9,67.7,10.2,8.5,33.03186995,-96.89509168,48121
TX,Longview,4843888,48183010302,4843888-48183010302,251,23.9,37.1,6.5,9.1,7.3,65.8,21.5,15.6,32.51733916,-94.82862856,48183
TX,Longview,4843888,48203020604,4843888-48203020604,150,21.3,35.2,6.8,9.3,7.3,66.4,20.7,15.3,32.4887845,-94.69369998,48203
TX,Lubbock,4845000,48303000605,4845000-48303000605,903,25.7,15.9,1.4,11.8,2.1,55,21.7,26.1,33.58842559,-101.8585983,48303
TX,Lubbock,4845000,48303010200,4845000-48303010200,854,31.3,33.5,5.1,8.9,6.8,62.2,22.7,16.1,33.63354267,-101.8047194,48303
TX,Lubbock,4845000,48303010508,4845000-48303010508,584,20.8,36.1,6.3,9.1,6.2,67.5,18.1,13.4,33.49259222,-101.8749396,48303
TX,McAllen,4845384,48215023504,4845384-48215023504,177,36.3,29.3,4.3,8.3,5.2,61.9,18.7,15.4,26.33145069,-98.23993959,48215
TX,McAllen,4845384,48215024105,4845384-48215024105,64,36.2,49.3,8.2,8.6,12.1,72.5,17,15.2,26.28398047,-98.25628618,48215
TX,Mesquite,4847892,48113012302,4847892-48113012302,465,36.8,38.1,4.1,11.5,6.4,67.1,26.4,19.9,32.80451204,-96.67152186,48113
TX,Mesquite,4847892,48113012500,4847892-48113012500,77,35.6,28.3,4.2,9,4.5,61.9,21.1,16,32.83194853,-96.65791516,48113
TX,Mesquite,4847892,48113017003,4847892-48113017003,244,29.6,38.3,6,10.5,7.9,66.1,26.1,18.2,32.69651422,-96.54450626,48113
TX,Mesquite,4847892,48113017202,4847892-48113017202,827,33.8,27.1,2.8,10.9,3.2,63,24.1,18.5,32.74634433,-96.60685575,48113
TX,Mesquite,4847892,48113018129,4847892-48113018129,879,21.7,46.3,14.7,8.3,11.9,78.8,9.4,9.4,32.83827468,-96.61139497,48113
TX,Mesquite,4847892,48257050206,4847892-48257050206,65,13.2,34.9,7.8,8.6,5.5,69.2,16,11.9,32.69331322,-96.48712319,48257
TX,Midland,4848072,48329010109,4848072-48329010109,175,30.6,35.1,5.9,8.4,6.9,63.3,19.6,14.2,31.96030626,-102.1096472,48329
TX,Mission,4848768,48215020504,4848768-48215020504,269,40.8,25.6,2.6,8.3,3.6,59.8,20.1,16.7,26.18828694,-98.28540654,48215
TX,Mission,4848768,48215024109,4848768-48215024109,272,50.7,38.4,5.1,8.6,9.2,64.6,20,17.9,26.24996133,-98.32895433,48215
TX,Missouri City,4848804,48157670700,4848804-48157670700,577,18.4,36.6,5.5,8.8,4.6,73,13.5,10.9,29.56893132,-95.51639788,48157
TX,Missouri City,4848804,48157670800,4848804-48157670800,58,24.4,36.8,2.8,11.2,3.1,73.2,21.4,15.5,29.53063878,-95.4996636,48157
TX,Missouri City,4848804,48157671300,4848804-48157671300,443,28.6,35.2,3.5,9.6,4.1,69.7,20.5,14.7,29.61432917,-95.54276529,48157
TX,Missouri City,4848804,48157671800,4848804-48157671800,53,20.1,38,4.2,9.9,4.5,74.2,16,12.5,29.62457487,-95.53760341,48157
TX,Missouri City,4848804,48157674502,4848804-48157674502,152,14.4,28.9,4.8,8.1,3.6,67.3,14.1,10.7,29.49819509,-95.54668728,48157
TX,Odessa,4853388,48135000300,4853388-48135000300,55,24,45,9.8,9.5,11.1,69.9,21,14.9,31.90669951,-102.3862304,48135
TX,Pasadena,4856000,48201341301,4856000-48201341301,717,19.4,29.7,5.3,8.2,5.8,65.5,19.4,14.5,29.57628557,-95.0797965,48201
TX,Pearland,4856348,48157670700,4856348-48157670700,721,18,30.6,4.5,7.6,3.8,69.3,13.8,10.3,29.56324159,-95.43371606,48157
TX,Pearland,4856348,48201330800,4856348-48201330800,90,23.1,42.4,8,8,8.6,74.3,16.4,11.5,29.59025118,-95.39797718,48201
TX,Richardson,4861796,48085031900,4861796-48085031900,325,27.8,33.5,4.6,9.8,5.8,62.6,25.7,17.6,33.00007501,-96.69195509,48085
TX,Round Rock,4863500,48453001851,4863500-48453001851,977,18.6,16.7,2.8,7.9,1.9,59.9,13,11.3,30.47547796,-97.67727041,48453
TX,Round Rock,4863500,48453001855,4863500-48453001855,385,17.7,21.3,3.8,8.4,2.7,63.1,15.2,11.6,30.48869125,-97.61971881,48453
TX,Round Rock,4863500,48491020310,4863500-48491020310,684,14.2,27.3,5.4,8,3.9,66,14.5,11.6,30.5263279,-97.71647344,48491
TX,Round Rock,4863500,48491020806,4863500-48491020806,876,18.5,23.6,3.8,8.3,2.5,65.2,14.8,11.7,30.54478332,-97.61111841,48491
TX,Round Rock,4863500,48491021504,4863500-48491021504,526,16.3,18.6,2.9,8,1.9,62.2,13,11.7,30.56577095,-97.68737549,48491
TX,San Angelo,4864472,48451001704,4864472-48451001704,841,17.4,48.4,15.3,7.9,12.3,79.3,10.4,8.8,31.40697402,-100.5100077,48451
TX,San Antonio,4865000,48029110900,4865000-48029110900,549,20.2,31.6,5.1,6.3,4.8,65,10.8,9,29.438935,-98.48284154,48029
TX,San Antonio,4865000,48029120400,4865000-48029120400,855,10.5,48.3,16.4,6.3,11.1,80.2,5.5,5.9,29.46689412,-98.44336697,48029
TX,San Antonio,4865000,48029121501,4865000-48029121501,240,21,35.8,7.6,8,6.6,67.4,15.1,11.8,29.54367653,-98.35985914,48029
TX,San Antonio,4865000,48029121508,4865000-48029121508,58,28.3,32.9,4.2,10.4,4.3,64.3,22.9,17.2,29.50684308,-98.36633914,48029
TX,San Antonio,4865000,48029121907,4865000-48029121907,223,16.7,27.8,5.2,7.4,3.9,63.6,13.3,10.5,29.63848036,-98.37341037,48029
TX,San Antonio,4865000,48029131504,4865000-48029131504,337,33.2,36.1,4.5,9.7,5.7,64.5,21.8,16.6,29.44686862,-98.39156932,48029
TX,San Antonio,4865000,48029131506,4865000-48029131506,315,32,34.7,5.5,7.7,5.9,65.9,14.6,12.5,29.43646762,-98.37336769,48029
TX,San Antonio,4865000,48029131606,4865000-48029131606,251,28.3,28.5,4.7,7.3,4.4,63.3,13.3,11.5,29.47862558,-98.2998128,48029
TX,San Antonio,4865000,48029131802,4865000-48029131802,57,24.5,30.3,5.7,7.9,5.4,63.7,14.9,12.6,29.45155721,-98.31737238,48029
TX,San Antonio,4865000,48029141900,4865000-48029141900,82,22,36.4,7,9.1,7,66,19.2,14.3,29.35812766,-98.33888763,48029
TX,San Antonio,4865000,48029152100,4865000-48029152100,184,37.7,38.5,5.7,7.5,7.2,65.4,17,13.6,29.2533478,-98.52755942,48029
TX,San Antonio,4865000,48029171919,4865000-48029171919,277,32.2,26.6,3.7,7.7,3.7,59.9,17.2,13.6,29.38702352,-98.68171477,48029
TX,San Antonio,4865000,48029171922,4865000-48029171922,100,29.6,31.7,4.7,7.5,4.8,64.9,14,11.9,29.41198237,-98.67804689,48029
TX,San Antonio,4865000,48029172007,4865000-48029172007,540,19,34.2,6.9,7.1,5.5,68.4,11.1,9.7,29.46941141,-98.71639272,48029
TX,San Antonio,4865000,48029191701,4865000-48029191701,293,12.3,32.3,7.7,7.6,5.2,67.4,10.6,9.5,29.58219749,-98.50015104,48029
