StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,Insurance,HighBloodPressure,Cancer,Asthma,HeartDisease,AnnualCheckUps,Smokes,MentalHealthIssues,Latitude,Longitude,newFIPS,CountyFIPS
TX,Houston,4835000,48201350100,4835000-48201350100,807.0,23.2,22.7,2.7,9.9,1.8,70.8,15.5,13.0,29.5953281163,-95.2613762113,48201,48201
TX,Houston,4835000,48201350601,4835000-48201350601,591.0,20.5,16.2,2.5,7.6,1.7,61.1,14.8,12.2,29.557771247,-95.1681092093,48201,48201
TX,Houston,4835000,48201412800,4835000-48201412800,53.0,10.6,23.8,6.1,6.0,3.5,68.7,8.5,7.2,29.6976642959,-95.4473864919,48201,48201
TX,Houston,4835000,48201452600,4835000-48201452600,681.0,33.5,36.6,5.3,8.7,7.4,69.9,20.4,15.5,29.7082098301,-95.6256676794,48201,48201
TX,Houston,4835000,48201454302,4835000-48201454302,101.0,25.6,31.0,5.7,7.7,5.5,69.4,16.5,12.3,29.7170441836,-95.666486986,48201,48201
TX,Houston,4835000,48201454400,4835000-48201454400,52.0,13.9,25.1,5.0,7.8,3.7,69.3,11.5,10.2,29.7491940068,-95.6722912792,48201,48201
TX,Houston,4835000,48201454501,4835000-48201454501,159.0,12.2,24.8,5.4,6.3,3.7,70.1,9.3,8.0,29.7628955487,-95.6977614182,48201,48201
TX,Houston,4835000,48201454502,4835000-48201454502,214.0,13.2,23.2,4.7,6.1,2.9,69.2,9.1,7.9,29.73930145,-95.7142491505,48201,48201
TX,Houston,4835000,48201454700,4835000-48201454700,61.0,15.3,28.5,6.4,7.9,4.6,70.5,11.8,10.7,29.7705618735,-95.7185666801,48201,48201
TX,Houston,4835000,48201455200,4835000-48201455200,54.0,20.3,27.8,5.9,7.5,4.7,69.5,11.7,11.1,29.781657423,-95.7666156035,48201,48201
TX,Houston,4835000,48201455300,4835000-48201455300,699.0,19.5,29.9,7.6,8.0,5.5,73.7,9.9,10.2,29.778844992,-95.7805326251,48201,48201
TX,Houston,4835000,48201532501,4835000-48201532501,674.0,36.6,26.6,4.2,7.7,4.5,65.5,15.9,13.6,29.8883713005,-95.5051993618,48201,48201
TX,Houston,4835000,48201532900,4835000-48201532900,413.0,43.0,25.5,2.9,7.9,3.8,63.0,18.8,15.4,29.8841824036,-95.4702178295,48201,48201
TX,Houston,4835000,48201534001,4835000-48201534001,560.0,47.6,24.5,2.4,8.5,3.6,61.1,22.5,18.0,29.9157607088,-95.4909268775,48201,48201
TX,Houston,4835000,48201534002,4835000-48201534002,149.0,39.7,28.3,2.7,9.4,3.3,66.3,22.8,16.5,29.9102341324,-95.50064179,48201,48201
TX,Houston,4835000,48201534003,4835000-48201534003,428.0,40.6,27.3,2.9,8.1,4.1,63.8,20.6,15.8,29.9293030343,-95.5082842239,48201,48201
TX,Houston,4835000,48201540100,4835000-48201540100,60.0,16.9,25.7,4.9,6.3,3.8,70.3,10.8,8.7,29.8443014562,-95.58264963,48201,48201
TX,Houston,4835000,48201540501,4835000-48201540501,461.0,44.2,24.2,2.8,8.1,3.6,60.9,21.6,16.9,29.8448134646,-95.6444233915,48201,48201
TX,Houston,4835000,48201540602,4835000-48201540602,138.0,31.9,19.8,2.3,7.8,2.1,63.2,16.2,13.2,29.8744202028,-95.6433671096,48201,48201
TX,Houston,4835000,48201541001,4835000-48201541001,554.0,20.1,22.7,3.5,8.2,2.9,65.6,16.3,12.8,29.9222956601,-95.6311373927,48201,48201
TX,Houston,4835000,48201542400,4835000-48201542400,726.0,29.2,22.1,2.9,9.1,2.4,66.7,17.1,14.5,29.7912714708,-95.7383791451,48201,48201
TX,Houston,4835000,48201543002,4835000-48201543002,106.0,16.2,21.5,3.9,7.2,2.5,66.7,12.9,9.9,29.9681505079,-95.6970074893,48201,48201
TX,Houston,4835000,48201550301,4835000-48201550301,328.0,32.5,28.2,2.4,10.7,2.8,68.6,23.9,18.0,29.9738662398,-95.4241381645,48201,48201
TX,Houston,4835000,48201550302,4835000-48201550302,698.0,36.2,22.9,2.6,7.7,2.8,63.3,17.4,14.1,30.0110837129,-95.4436024914,48201,48201
TX,Houston,4835000,48201550401,4835000-48201550401,455.0,35.4,26.7,2.7,9.4,3.2,66.2,20.7,16.3,30.00105318,-95.4680586577,48201,48201
TX,Houston,4835000,48201550402,4835000-48201550402,818.0,27.0,26.7,2.9,9.3,3.0,68.7,18.6,14.5,29.9677402037,-95.4291433713,48201,48201
TX,Houston,4835000,48201550500,4835000-48201550500,982.0,32.8,32.4,4.1,9.2,4.9,70.0,19.6,14.6,29.9436778098,-95.4452950632,48201,48201
TX,Houston,4835000,48201551000,4835000-48201551000,176.0,43.6,26.1,2.6,8.6,3.9,63.9,20.1,17.0,29.9737872822,-95.4889769467,48201,48201
TX,Houston,4835000,48201551400,4835000-48201551400,749.0,26.4,20.9,2.9,7.6,2.5,65.0,14.4,11.7,29.960752789,-95.5366094955,48201,48201
TX,Houston,4835000,48201552002,4835000-48201552002,561.0,21.0,21.2,3.4,7.9,2.7,64.5,15.5,12.4,29.9141623965,-95.6108874637,48201,48201
TX,Houston,4835000,48201552101,4835000-48201552101,577.0,23.4,20.1,2.6,8.7,1.8,66.1,16.1,12.9,29.9204062427,-95.6204422186,48201,48201
TX,Houston,4835000,48201552800,4835000-48201552800,509.0,15.8,18.1,3.0,7.8,1.8,65.7,11.8,10.3,29.9719880678,-95.533291855,48201,48201
TX,Houston,4835000,48201552900,4835000-48201552900,329.0,20.2,17.3,2.5,8.2,1.8,64.2,13.5,12.5,29.9858695862,-95.506987397,48201,48201
TX,Houston,4835000,48201553001,4835000-48201553001,459.0,22.6,23.1,3.0,8.2,2.3,68.0,15.3,11.7,29.9948505387,-95.4887000131,48201,48201
TX,Houston,4835000,48201553002,4835000-48201553002,133.0,16.0,39.3,8.9,7.7,8.3,74.3,14.5,10.8,30.0067759882,-95.4774919279,48201,48201
TX,Houston,4835000,48201553200,4835000-48201553200,957.0,32.2,31.1,5.1,7.9,5.5,68.7,15.5,12.8,30.0289964005,-95.4408413767,48201,48201
TX,Houston,4835000,48201980100,4835000-48201980100,603.0,29.6,26.2,2.5,10.3,2.6,68.1,21.3,17.8,29.9888695566,-95.3400959198,48201,48201
TX,Killeen,4839148,48027023201,4839148-48027023201,98.0,14.6,21.9,3.6,8.4,2.1,63.2,16.1,12.2,31.1224949065,-97.7603741928,48027,48027
TX,Laredo,4841464,48479001710,4841464-48479001710,178.0,43.1,30.7,3.5,7.7,5.1,62.3,19.2,15.4,27.6810511348,-99.5662405913,48479,48479
TX,League City,4841980,48167720800,4841980-48167720800,167.0,19.1,35.5,6.2,8.9,5.8,67.2,20.0,12.8,29.4694467642,-95.0804449516,48167,48167
TX,Lewisville,4842508,48113014134,4842508-48113014134,733.0,12.5,22.1,4.2,7.3,2.4,66.1,10.7,9.0,32.9873737213,-96.9871503121,48113,48113
TX,Lewisville,4842508,48113020000,4842508-48113020000,108.0,13.6,21.1,4.5,7.3,2.5,64.9,8.8,8.7,32.9883216971,-97.0180986995,48113,48113
TX,Lewisville,4842508,48121021625,4842508-48121021625,96.0,9.9,44.2,14.2,6.6,8.4,80.7,5.9,6.0,33.0547685498,-96.8924388522,48121,48121
TX,Lewisville,4842508,48121021629,4842508-48121021629,96.0,12.7,25.1,4.6,6.6,2.9,67.7,10.2,8.5,33.0318699471,-96.8950916785,48121,48121
TX,Longview,4843888,48183010302,4843888-48183010302,251.0,23.9,37.1,6.5,9.1,7.3,65.8,21.5,15.6,32.5173391595,-94.8286285633,48183,48183
TX,Longview,4843888,48203020604,4843888-48203020604,150.0,21.3,35.2,6.8,9.3,7.3,66.4,20.7,15.3,32.488784497,-94.6936999788,48203,48203
TX,Lubbock,4845000,48303000605,4845000-48303000605,903.0,25.7,15.9,1.4,11.8,2.1,55.0,21.7,26.1,33.5884255855,-101.858598301,48303,48303
TX,Lubbock,4845000,48303010200,4845000-48303010200,854.0,31.3,33.5,5.1,8.9,6.8,62.2,22.7,16.1,33.6335426724,-101.804719436,48303,48303
TX,Lubbock,4845000,48303010508,4845000-48303010508,584.0,20.8,36.1,6.3,9.1,6.2,67.5,18.1,13.4,33.4925922173,-101.874939643,48303,48303
TX,McAllen,4845384,48215023504,4845384-48215023504,177.0,36.3,29.3,4.3,8.3,5.2,61.9,18.7,15.4,26.3314506936,-98.2399395934,48215,48215
TX,McAllen,4845384,48215024105,4845384-48215024105,64.0,36.2,49.3,8.2,8.6,12.1,72.5,17.0,15.2,26.2839804695,-98.2562861847,48215,48215
TX,Mesquite,4847892,48113012302,4847892-48113012302,465.0,36.8,38.1,4.1,11.5,6.4,67.1,26.4,19.9,32.8045120354,-96.6715218643,48113,48113
TX,Mesquite,4847892,48113012500,4847892-48113012500,77.0,35.6,28.3,4.2,9.0,4.5,61.9,21.1,16.0,32.8319485267,-96.65791516,48113,48113
TX,Mesquite,4847892,48113017003,4847892-48113017003,244.0,29.6,38.3,6.0,10.5,7.9,66.1,26.1,18.2,32.6965142158,-96.544506257,48113,48113
TX,Mesquite,4847892,48113017202,4847892-48113017202,827.0,33.8,27.1,2.8,10.9,3.2,63.0,24.1,18.5,32.7463443288,-96.6068557451,48113,48113
TX,Mesquite,4847892,48113018129,4847892-48113018129,879.0,21.7,46.3,14.7,8.3,11.9,78.8,9.4,9.4,32.838274677,-96.6113949734,48113,48113
TX,Mesquite,4847892,48257050206,4847892-48257050206,65.0,13.2,34.9,7.8,8.6,5.5,69.2,16.0,11.9,32.6933132187,-96.4871231893,48257,48257
TX,Midland,4848072,48329010109,4848072-48329010109,175.0,30.6,35.1,5.9,8.4,6.9,63.3,19.6,14.2,31.9603062622,-102.109647203,48329,48329
TX,Mission,4848768,48215020504,4848768-48215020504,269.0,40.8,25.6,2.6,8.3,3.6,59.8,20.1,16.7,26.1882869395,-98.2854065364,48215,48215
TX,Mission,4848768,48215024109,4848768-48215024109,272.0,50.7,38.4,5.1,8.6,9.2,64.6,20.0,17.9,26.2499613314,-98.328954334,48215,48215
TX,Missouri City,4848804,48157670700,4848804-48157670700,577.0,18.4,36.6,5.5,8.8,4.6,73.0,13.5,10.9,29.5689313196,-95.5163978754,48157,48157
TX,Missouri City,4848804,48157670800,4848804-48157670800,58.0,24.4,36.8,2.8,11.2,3.1,73.2,21.4,15.5,29.5306387823,-95.4996636037,48157,48157
TX,Missouri City,4848804,48157671300,4848804-48157671300,443.0,28.6,35.2,3.5,9.6,4.1,69.7,20.5,14.7,29.6143291711,-95.5427652875,48157,48157
TX,Missouri City,4848804,48157671800,4848804-48157671800,53.0,20.1,38.0,4.2,9.9,4.5,74.2,16.0,12.5,29.6245748671,-95.5376034137,48157,48157
TX,Missouri City,4848804,48157674502,4848804-48157674502,152.0,14.4,28.9,4.8,8.1,3.6,67.3,14.1,10.7,29.4981950919,-95.54668728,48157,48157
TX,Odessa,4853388,48135000300,4853388-48135000300,55.0,24.0,45.0,9.8,9.5,11.1,69.9,21.0,14.9,31.9066995134,-102.386230375,48135,48135
TX,Pasadena,4856000,48201341301,4856000-48201341301,717.0,19.4,29.7,5.3,8.2,5.8,65.5,19.4,14.5,29.5762855689,-95.0797964968,48201,48201
TX,Pearland,4856348,48157670700,4856348-48157670700,721.0,18.0,30.6,4.5,7.6,3.8,69.3,13.8,10.3,29.5632415936,-95.4337160632,48157,48157
TX,Pearland,4856348,48201330800,4856348-48201330800,90.0,23.1,42.4,8.0,8.0,8.6,74.3,16.4,11.5,29.5902511833,-95.3979771838,48201,48201
TX,Richardson,4861796,48085031900,4861796-48085031900,325.0,27.8,33.5,4.6,9.8,5.8,62.6,25.7,17.6,33.0000750074,-96.6919550894,48085,48085
TX,Round Rock,4863500,48453001851,4863500-48453001851,977.0,18.6,16.7,2.8,7.9,1.9,59.9,13.0,11.3,30.4754779605,-97.6772704092,48453,48453
TX,Round Rock,4863500,48453001855,4863500-48453001855,385.0,17.7,21.3,3.8,8.4,2.7,63.1,15.2,11.6,30.4886912521,-97.6197188148,48453,48453
TX,Round Rock,4863500,48491020310,4863500-48491020310,684.0,14.2,27.3,5.4,8.0,3.9,66.0,14.5,11.6,30.5263278977,-97.7164734389,48491,48491
TX,Round Rock,4863500,48491020806,4863500-48491020806,876.0,18.5,23.6,3.8,8.3,2.5,65.2,14.8,11.7,30.5447833243,-97.6111184106,48491,48491
TX,Round Rock,4863500,48491021504,4863500-48491021504,526.0,16.3,18.6,2.9,8.0,1.9,62.2,13.0,11.7,30.565770953,-97.6873754872,48491,48491
TX,San Angelo,4864472,48451001704,4864472-48451001704,841.0,17.4,48.4,15.3,7.9,12.3,79.3,10.4,8.8,31.4069740165,-100.510007671,48451,48451
TX,San Antonio,4865000,48029110900,4865000-48029110900,549.0,20.2,31.6,5.1,6.3,4.8,65.0,10.8,9.0,29.4389349965,-98.4828415372,48029,48029
TX,San Antonio,4865000,48029120400,4865000-48029120400,855.0,10.5,48.3,16.4,6.3,11.1,80.2,5.5,5.9,29.466894123,-98.4433669735,48029,48029
TX,San Antonio,4865000,48029121501,4865000-48029121501,240.0,21.0,35.8,7.6,8.0,6.6,67.4,15.1,11.8,29.5436765316,-98.3598591399,48029,48029
TX,San Antonio,4865000,48029121508,4865000-48029121508,58.0,28.3,32.9,4.2,10.4,4.3,64.3,22.9,17.2,29.5068430783,-98.3663391414,48029,48029
TX,San Antonio,4865000,48029121907,4865000-48029121907,223.0,16.7,27.8,5.2,7.4,3.9,63.6,13.3,10.5,29.6384803602,-98.3734103746,48029,48029
TX,San Antonio,4865000,48029131504,4865000-48029131504,337.0,33.2,36.1,4.5,9.7,5.7,64.5,21.8,16.6,29.4468686206,-98.3915693196,48029,48029
TX,San Antonio,4865000,48029131506,4865000-48029131506,315.0,32.0,34.7,5.5,7.7,5.9,65.9,14.6,12.5,29.4364676211,-98.3733676882,48029,48029
TX,San Antonio,4865000,48029131606,4865000-48029131606,251.0,28.3,28.5,4.7,7.3,4.4,63.3,13.3,11.5,29.4786255767,-98.2998128026,48029,48029
TX,San Antonio,4865000,48029131802,4865000-48029131802,57.0,24.5,30.3,5.7,7.9,5.4,63.7,14.9,12.6,29.4515572114,-98.3173723801,48029,48029
TX,San Antonio,4865000,48029141900,4865000-48029141900,82.0,22.0,36.4,7.0,9.1,7.0,66.0,19.2,14.3,29.3581276628,-98.3388876315,48029,48029
TX,San Antonio,4865000,48029152100,4865000-48029152100,184.0,37.7,38.5,5.7,7.5,7.2,65.4,17.0,13.6,29.2533478025,-98.5275594208,48029,48029
TX,San Antonio,4865000,48029171919,4865000-48029171919,277.0,32.2,26.6,3.7,7.7,3.7,59.9,17.2,13.6,29.3870235232,-98.6817147652,48029,48029
TX,San Antonio,4865000,48029171922,4865000-48029171922,100.0,29.6,31.7,4.7,7.5,4.8,64.9,14.0,11.9,29.4119823669,-98.6780468871,48029,48029
TX,San Antonio,4865000,48029172007,4865000-48029172007,540.0,19.0,34.2,6.9,7.1,5.5,68.4,11.1,9.7,29.4694114065,-98.7163927198,48029,48029
TX,San Antonio,4865000,48029191701,4865000-48029191701,293.0,12.3,32.3,7.7,7.6,5.2,67.4,10.6,9.5,29.5821974926,-98.5001510437,48029,48029
TX,San Antonio,4865000,48029191808,4865000-48029191808,895.0,16.1,23.0,4.3,7.7,2.8,61.6,12.7,10.6,29.6514068344,-98.468920134,48029,48029
TX,San Antonio,4865000,48029191809,4865000-48029191809,997.0,15.0,29.3,6.3,7.5,4.4,65.1,12.7,10.3,29.6688381786,-98.4969192943,48029,48029
TX,San Antonio,4865000,48029980100,4865000-48029980100,66.0,26.5,20.0,2.6,7.7,2.3,58.2,15.2,13.5,29.3834098988,-98.5725946621,48029,48029
TX,Sugar Land,4870808,48157674601,4870808-48157674601,60.0,10.5,40.2,10.6,7.3,7.5,75.1,9.8,8.2,29.5575115778,-95.6804886056,48157,48157
TX,Sugar Land,4870808,48157674602,4870808-48157674602,233.0,11.8,33.9,7.2,7.8,4.6,71.8,10.5,8.9,29.5486497108,-95.6437992631,48157,48157
TX,Tyler,4874144,48423001601,4874144-48423001601,429.0,31.3,25.3,1.9,9.1,2.5,59.0,26.2,17.4,32.3908789675,-95.3298226443,48423,48423
TX,Waco,4876000,48309001600,4876000-48309001600,96.0,25.6,50.0,7.3,10.9,11.0,71.9,25.6,18.0,31.5820434859,-97.1118933076,48309,48309
TX,Waco,4876000,48309001700,4876000-48309001700,114.0,29.2,46.4,7.4,10.4,9.7,72.4,21.4,15.7,31.6098978994,-97.067884717,48309,48309
TX,Wichita Falls,4879000,48485011200,4879000-48485011200,910.0,28.0,40.7,5.6,10.8,7.6,71.8,24.1,17.8,33.9315263708,-98.4854081806,48485,48485
UT,Layton,4943660,49011125403,4943660-49011125403,261.0,11.8,26.6,6.8,8.8,5.1,63.7,9.9,11.2,41.055515174,-112.016276408,49011,49011
UT,Ogden,4955980,49057210100,4955980-49057210100,168.0,9.8,36.7,9.6,8.9,7.0,69.5,9.2,10.2,41.2454617412,-111.932586146,49057,49057
UT,Ogden,4955980,49057210402,4955980-49057210402,808.0,23.0,16.7,2.0,7.2,1.8,52.4,11.9,11.5,41.23635323,-111.993291668,49057,49057
UT,St. George,4965330,49053270500,4965330-49053270500,860.0,11.0,26.6,7.8,8.8,5.5,63.5,8.9,10.6,37.1370293767,-113.638194856,49053,49053
UT,Salt Lake City,4967000,49035110300,4967000-49035110300,246.0,10.7,21.8,6.1,9.1,3.7,60.5,8.7,10.4,40.7111601863,-111.831374999,49035,49035
UT,Salt Lake City,4967000,49035111802,4967000-49035111802,558.0,14.6,30.6,8.5,9.4,7.0,64.4,10.6,11.7,40.7030457769,-111.859040331,49035,49035
UT,Salt Lake City,4967000,49035114500,4967000-49035114500,98.0,22.5,24.4,3.6,8.1,4.2,53.7,17.5,13.3,40.7464081786,-111.982980638,49035,49035
UT,Sandy,4967440,49035110102,4967440-49035110102,259.0,8.2,25.7,7.0,8.6,4.3,63.7,7.9,9.3,40.5665265471,-111.791150768,49035,49035
UT,Sandy,4967440,49035112503,4967440-49035112503,984.0,15.0,25.7,6.0,9.5,4.7,60.8,11.9,12.6,40.6121323438,-111.876872408,49035,49035
UT,Sandy,4967440,49035112614,4967440-49035112614,928.0,8.3,28.7,9.1,8.5,5.3,67.2,6.8,8.5,40.5970974459,-111.827082302,49035,49035
UT,West Valley City,4983470,49035113526,4983470-49035113526,97.0,22.6,17.2,2.8,9.5,2.1,52.9,15.6,14.9,40.646869754,-112.051834368,49035,49035
UT,West Valley City,4983470,49035113907,4983470-49035113907,153.0,17.9,15.0,3.1,9.8,2.0,52.9,13.9,14.2,40.653316901,-112.08011934,49035,49035
VA,Alexandria,5101000,51510200701,5101000-51510200701,653.0,8.4,15.6,3.3,8.3,1.7,63.7,11.7,9.8,38.804204347,-77.0824776641,51510,51510
VA,Hampton,5135000,51650011100,5135000-51650011100,696.0,10.2,22.3,5.0,8.9,3.3,70.8,14.8,10.2,36.9826105853,-76.3370459018,51650,51650
VA,Lynchburg,5147672,51680000500,5147672-51680000500,367.0,11.3,36.9,5.6,9.9,5.7,73.5,17.2,12.7,37.4143424572,-79.1414129813,51680,51680
VA,Norfolk,5157000,51710006601,5157000-51710006601,723.0,12.9,36.1,7.1,9.8,6.5,73.3,20.2,13.4,36.9227628535,-76.2298627311,51710,51710
VA,Portsmouth,5164000,51740980100,5164000-51740980100,78.0,19.5,13.8,1.0,9.2,1.1,63.0,21.3,17.0,36.8119061714,-76.2981497388,51740,51740
VA,Suffolk,5176432,51800075404,5176432-51800075404,935.0,8.8,32.5,7.5,8.7,5.6,74.8,15.0,10.4,36.7549225987,-76.6324192239,51800,51800
WA,Auburn,5303180,53033029601,5303180-53033029601,138.0,11.4,35.7,9.1,10.6,8.7,66.8,15.7,14.8,47.3487474068,-122.186296256,53033,53033
WA,Auburn,5303180,53033029700,5303180-53033029700,184.0,9.8,33.0,8.8,10.3,7.5,66.0,15.2,14.2,47.347656749,-122.199893603,53033,53033
WA,Kennewick,5335275,53005011501,5335275-53005011501,156.0,13.7,29.2,6.0,10.9,5.3,60.2,19.9,15.8,46.2060808894,-119.09767732,53005,53005
WA,Kent,5335415,53033028300,5335415-53033028300,414.0,11.3,20.4,3.9,8.5,2.9,61.5,12.1,11.7,47.4199092748,-122.266824151,53033,53033
WA,Kent,5335415,53033029305,5335415-53033029305,965.0,9.5,26.6,6.6,8.9,5.0,65.1,11.6,11.5,47.4205627295,-122.215156658,53033,53033
WA,Kent,5335415,53033029602,5335415-53033029602,779.0,9.5,21.1,4.7,9.5,3.3,61.0,12.4,12.6,47.3421275868,-122.176229999,53033,53033
WA,Kent,5335415,53033031800,5335415-53033031800,669.0,7.8,28.2,7.7,9.2,5.2,67.0,10.7,11.2,47.3886323981,-122.158150481,53033,53033
WA,Renton,5357745,53033026100,5357745-53033026100,98.0,14.4,31.1,6.6,10.7,6.8,63.4,17.4,16.1,47.4811436975,-122.239831433,53033,53033
WA,Renton,5357745,53033031903,5357745-53033031903,828.0,9.4,20.5,4.9,8.7,3.3,60.8,12.1,11.6,47.4781539486,-122.127384022,53033,53033
WA,Renton,5357745,53033031906,5357745-53033031906,105.0,12.0,22.1,5.4,7.9,3.7,62.4,8.4,9.8,47.4626214126,-122.122155334,53033,53033
WA,Seattle,5363000,53033026001,5363000-53033026001,106.0,10.8,26.8,5.5,10.1,4.2,66.0,12.7,12.5,47.5034959086,-122.245492605,53033,53033
WA,Seattle,5363000,53033026500,5363000-53033026500,81.0,18.1,34.0,5.9,10.3,7.8,64.9,18.2,16.6,47.5173900561,-122.334279679,53033,53033
WA,Spokane,5367000,53063005000,5367000-53063005000,853.0,8.9,16.6,3.9,10.5,2.6,57.1,13.5,13.3,47.6076442235,-117.364246694,53063,53063
WA,Spokane,5367000,53063011000,5367000-53063011000,62.0,16.6,50.0,19.5,8.5,14.5,82.0,4.9,7.2,47.7179819653,-117.426241431,53063,53063
WA,Spokane,5367000,53063011202,5367000-53063011202,181.0,10.0,23.2,5.5,11.4,4.5,58.9,18.8,15.1,47.705775162,-117.344216426,53063,53063
WA,Spokane,5367000,53063012200,5367000-53063012200,518.0,11.5,25.0,5.1,11.3,4.6,59.4,20.5,15.6,47.679835426,-117.326957399,53063,53063
WA,Spokane,5367000,53063013401,5367000-53063013401,810.0,6.3,28.1,7.5,10.0,5.1,65.2,12.5,11.3,47.6187853162,-117.342867658,53063,53063
WA,Spokane Valley,5367167,53063010100,5367167-53063010100,474.0,8.6,27.5,6.3,10.9,5.2,62.1,17.5,14.3,47.7021308934,-117.192108075,53063,53063
WA,Spokane Valley,5367167,53063013201,5367167-53063013201,494.0,8.2,36.9,10.3,10.5,8.5,68.9,15.1,12.2,47.6897023572,-117.149221303,53063,53063
WA,Spokane Valley,5367167,53063013401,5367167-53063013401,935.0,6.7,26.7,7.1,10.2,4.7,63.8,13.0,11.4,47.6412741106,-117.331713647,53063,53063
WA,Tacoma,5370000,53053061602,5370000-53053061602,956.0,11.5,28.4,3.9,10.8,4.5,59.9,20.6,16.0,47.2401482764,-122.437742973,53053,53053
WA,Tacoma,5370000,53053071601,5370000-53053071601,59.0,23.0,22.8,2.6,9.7,3.2,57.7,20.5,16.5,47.1880792309,-122.411615483,53053,53053
WA,Tacoma,5370000,53053071705,5370000-53053071705,55.0,14.5,37.8,6.5,11.5,7.6,67.3,19.7,16.5,47.1681688367,-122.434167953,53053,53053
WA,Tacoma,5370000,53053072310,5370000-53053072310,109.0,9.6,41.2,10.9,10.4,8.9,72.4,12.8,11.4,47.2421261808,-122.539866781,53053,53053
WA,Tacoma,5370000,53053940001,5370000-53053940001,773.0,6.7,27.4,5.7,9.9,3.8,65.3,13.6,11.4,47.3026458556,-122.404407882,53053,53053
WA,Tacoma,5370000,53053940002,5370000-53053940002,176.0,12.6,28.2,4.6,10.9,4.3,61.9,19.3,15.0,47.2517264205,-122.37734307,53053,53053
WA,Vancouver,5374060,53011041007,5374060-53011041007,108.0,9.1,42.6,10.1,10.5,9.7,68.4,17.7,13.0,45.6769988448,-122.689472455,53011,53011
WA,Vancouver,5374060,53011041110,5374060-53011041110,871.0,11.7,20.7,3.5,10.7,3.0,54.6,18.9,15.5,45.6475358688,-122.624422305,53011,53011
WA,Vancouver,5374060,53011041327,5374060-53011041327,532.0,9.1,23.8,5.3,9.6,3.8,59.1,15.5,12.4,45.6650345274,-122.501685888,53011,53011
WA,Yakima,5380010,53077001300,5380010-53077001300,227.0,14.0,60.3,16.6,11.4,19.7,79.8,13.1,12.0,46.5655103382,-120.50876836,53077,53077
WA,Yakima,5380010,53077002900,5380010-53077002900,90.0,11.2,36.4,7.5,12.2,7.9,64.8,19.1,16.1,46.6134286531,-120.598333706,53077,53077
WV,Charleston,5414600,54039011000,5414600-54039011000,348.0,8.7,38.0,7.2,10.6,6.4,79.8,18.2,13.9,38.3635932723,-81.6156858313,54039,54039
WV,Charleston,5414600,54039011401,5414600-54039011401,56.0,10.3,49.1,9.6,11.0,10.5,81.8,23.1,15.7,38.3290991233,-81.5749587681,54039,54039
WV,Charleston,5414600,54039012300,5414600-54039012300,669.0,14.4,34.2,4.0,10.1,5.2,74.3,28.0,17.2,38.3101404812,-81.6986126477,54039,54039
WV,Charleston,5414600,54039012800,5414600-54039012800,328.0,7.7,44.9,9.5,9.9,9.2,82.3,16.0,12.4,38.3421524708,-81.6859681289,54039,54039
WI,Appleton,5502375,55087012901,5502375-55087012901,133.0,8.7,25.5,5.2,9.3,3.9,70.2,19.3,11.7,44.3418422273,-88.3651318468,55087,55087
WI,Appleton,5502375,55087013300,5502375-55087013300,870.0,8.9,23.1,5.9,9.0,3.8,69.5,16.9,10.8,44.3136666109,-88.3489505815,55087,55087
WI,Green Bay,5531000,55009020100,5531000-55009020100,101.0,7.4,37.8,9.6,9.0,7.5,76.3,15.4,9.8,44.5402522332,-87.8687577671,55009,55009
WI,Green Bay,5531000,55009020704,5531000-55009020704,139.0,12.7,35.8,8.3,10.0,7.7,72.4,19.6,12.9,44.4781097386,-87.9844314658,55009,55009
WI,Green Bay,5531000,55009021302,5531000-55009021302,456.0,8.5,29.7,7.4,9.9,5.5,71.8,16.5,11.3,44.5070967105,-88.0963068939,55009,55009
WI,Kenosha,5539225,55059002602,5539225-55059002602,74.0,8.8,25.0,5.8,9.5,4.0,70.0,18.8,11.6,42.5609198254,-87.8937135842,55059,55059
WI,Kenosha,5539225,55059002700,5539225-55059002700,594.0,9.3,20.6,4.2,9.1,2.7,68.0,18.8,11.2,42.5735208185,-87.972685967,55059,55059
WI,Madison,5548000,55025011000,5548000-55025011000,157.0,5.9,28.7,7.9,8.7,4.9,68.9,11.0,8.8,43.0864361731,-89.4863494816,55025,55025
WI,Milwaukee,5553000,55079110100,5553000-55079110100,99.0,21.4,23.9,3.9,9.4,4.1,67.7,19.1,14.6,43.0073537447,-87.9611697233,55079,55079
WI,Milwaukee,5553000,55079120202,5553000-55079120202,50.0,8.4,55.1,20.5,9.7,14.4,89.5,7.9,7.7,42.9710985639,-87.9913729755,55079,55079
WI,Milwaukee,5553000,55079120400,5553000-55079120400,188.0,12.8,21.6,4.2,9.5,3.3,67.7,18.8,13.0,42.9700505834,-87.9742001011,55079,55079
