stateabbr,placename,placefips,tractfips,place_tractid,population2010,insurance,highbloodpressure,cancer,asthma,heartdisease,annualcheckups,smokes,mentalhealthissues,latitude,longitude,countyfips,State,StateAbbr,County,CountyFIPS,Asthma,AFHeartDisease,COPD,Depression,HeartFailure,Hypertension,CoronaryArtery,Psychotic,Stroke,TotalCost,tract,hpi,Place_TractID,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max,sfcount
SC,North Charleston,4550875,45019003200,4550875-45019003200,871,16.3,13.5,1.4,8.8,1.1,55.8,17.5,16.1,32.89889473,-80.0496714,45019,South Carolina ,SC,Charleston ,45019,19086.277079,23265.299224,22716.470159,18860.914429,29347.134441,13189.84081,18379.814121,20548.51204,29581.060402,420693.7731714,45019003200,202.68,,,,,,,,,
SC,North Charleston,4550875,45019005400,4550875-45019005400,685,24.3,55.8,6.5,12.5,10.5,77,26.2,19.2,32.83943546,-79.9535092,45019,South Carolina ,SC,Charleston ,45019,19086.277079,23265.299224,22716.470159,18860.914429,29347.134441,13189.84081,18379.814121,20548.51204,29581.060402,420693.7731714,45019005400,780.65,,,,,,,,,
SC,Rock Hill,4561405,45091060906,4561405-45091060906,601,13.5,28.6,4.6,9.2,3.3,65.7,16.6,12.8,34.99372517,-81.05784863,45091,South Carolina ,SC,York ,45091,18138.988859,20305.475738,22806.843915,17908.220586,29123.086893,12449.809064,16716.890915,21625.998987,26363.765541,404004.78987429995,45091060906,386.46,,,,,,,,,
SC,Rock Hill,4561405,45091061302,4561405-45091061302,954,16.4,28.8,3.9,9.9,3,65.3,19.8,14.4,34.87979123,-81.06244577,45091,South Carolina ,SC,York ,45091,18138.988859,20305.475738,22806.843915,17908.220586,29123.086893,12449.809064,16716.890915,21625.998987,26363.765541,404004.78987429995,45091061302,414.8,,,,,,,,,
SC,Rock Hill,4561405,45091061403,4561405-45091061403,533,13.9,38.6,7.3,9.5,6.1,69.3,18.8,13.4,34.94493874,-81.1088641,45091,South Carolina ,SC,York ,45091,18138.988859,20305.475738,22806.843915,17908.220586,29123.086893,12449.809064,16716.890915,21625.998987,26363.765541,404004.78987429995,45091061403,414.8,,,,,,,,,
SD,Rapid City,4652980,46103010903,4652980-46103010903,690,12.7,21.3,3.7,8.7,2.8,59,20.4,11.6,44.08398155,-103.1432637,46103,South Dakota ,SD,Pennington ,46103,15665.086259,19952.057819,21286.579784,14967.723364,25004.16797,12653.355274,16512.868249,13154.457041,28653.90225,381057.65289489995,46103010903,265.11,4652980-46103010903,2092,0,0,31.5,0,0,0.069,0
SD,Sioux Falls,4659020,46099010401,4659020-46099010401,170,8.7,23,5.5,7.5,3.9,64.2,15.9,9,43.51770066,-96.63163134,46099,South Dakota ,SD,Minnehaha ,46099,19390.952972,20925.885181,21703.079939,17276.532891,24929.405544,13552.109771,15927.133612,14143.729801,25911.451226,360695.7412256999,46099010401,237.06,4659020-46099010401,2092,0,0,31.5,0,0,0.069,0
SD,Sioux Falls,4659020,46099010404,4659020-46099010404,573,12,21.5,4.7,8.2,3.7,62.9,18.6,10.8,43.58883966,-96.68144717,46099,South Dakota ,SD,Minnehaha ,46099,19390.952972,20925.885181,21703.079939,17276.532891,24929.405544,13552.109771,15927.133612,14143.729801,25911.451226,360695.7412256999,46099010404,328.55,4659020-46099010404,2092,0,0,31.5,0,0,0.069,0
SD,Sioux Falls,4659020,46099010406,4659020-46099010406,616,10,17.2,4,8,2.4,60.9,16.6,9.9,43.52666371,-96.83500982,46099,South Dakota ,SD,Minnehaha ,46099,19390.952972,20925.885181,21703.079939,17276.532891,24929.405544,13552.109771,15927.133612,14143.729801,25911.451226,360695.7412256999,46099010406,302.73,4659020-46099010406,2092,0,0,31.5,0,0,0.069,0
TN,Chattanooga,4714000,47065010413,4714000-47065010413,461,10.9,35.9,7.3,9.5,5.9,75.4,17.4,11.8,35.14960799,-85.19040841,47065,Tennessee ,TN,Hamilton ,47065,20060.630559,24559.089329,25833.451217,20672.795705,27752.165597,14347.770073,19377.048568,21678.91392,32163.348575,439820.796016,47065010413,464.1,4714000-47065010413,2118,0,0,20.6,0,0,0.07,0
TN,Chattanooga,4714000,47065010434,4714000-47065010434,130,14.4,39.4,7.9,10.3,8.5,74.1,22.3,14.9,35.15940393,-85.28579388,47065,Tennessee ,TN,Hamilton ,47065,20060.630559,24559.089329,25833.451217,20672.795705,27752.165597,14347.770073,19377.048568,21678.91392,32163.348575,439820.796016,47065010434,464.1,4714000-47065010434,2118,0,0,20.6,0,0,0.07,0
TN,Chattanooga,4714000,47065010902,4714000-47065010902,626,16.7,37.6,7,10.2,7.7,72.1,24.6,15.8,35.10086089,-85.34265855,47065,Tennessee ,TN,Hamilton ,47065,20060.630559,24559.089329,25833.451217,20672.795705,27752.165597,14347.770073,19377.048568,21678.91392,32163.348575,439820.796016,47065010902,593.19,4714000-47065010902,2118,0,0,20.6,0,0,0.07,0
TN,Chattanooga,4714000,47065011700,4714000-47065011700,50,17.1,34.4,5.9,9.9,6.5,68.9,27.9,15.9,35.01103532,-85.24503251,47065,Tennessee ,TN,Hamilton ,47065,20060.630559,24559.089329,25833.451217,20672.795705,27752.165597,14347.770073,19377.048568,21678.91392,32163.348575,439820.796016,47065011700,310.82,4714000-47065011700,2118,0,0,20.6,0,0,0.07,1
TN,Knoxville,4740000,47093004606,4740000-47093004606,51,7.3,55.4,18.9,9.6,11.2,87.8,8.5,7.9,35.9450097,-84.07290707,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093004606,289.11,4740000-47093004606,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093004610,4740000-47093004610,452,17.2,38.3,8.7,9.2,9.1,70.9,20.1,13.2,35.92403759,-84.07918569,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093004610,289.11,4740000-47093004610,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005202,4740000-47093005202,127,18.9,32.3,5.4,10.8,5.3,66.7,28.8,17,36.02432067,-83.84223076,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005202,161.52,4740000-47093005202,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005301,4740000-47093005301,175,15.4,28.3,5.2,10.6,4.6,68,22.5,15.3,36.01527819,-83.7973138,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005301,196.79,4740000-47093005301,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005401,4740000-47093005401,83,20.8,26.8,3.7,9.9,3.7,63.6,27.6,16.5,35.98074237,-83.82332297,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005401,275.32,4740000-47093005401,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005603,4740000-47093005603,439,14.2,35.1,8.3,9.4,7.2,70.7,19.7,12.8,35.91287871,-83.86296115,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005603,270.71,4740000-47093005603,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005604,4740000-47093005604,226,11.3,50.2,14.3,9.6,12.3,80.7,14.5,11,35.88592676,-83.9575567,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005604,270.71,4740000-47093005604,2118,0,0,20.6,0,0,0.07,1
TN,Knoxville,4740000,47093005701,4740000-47093005701,649,10.4,24.1,5.6,8.9,3.7,66.5,14.8,11.1,35.88170998,-83.99883559,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005701,465.7,4740000-47093005701,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005704,4740000-47093005704,877,12.6,19.9,3.7,9.4,2.5,64,17,12.7,35.91834694,-84.0742707,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005704,465.7,4740000-47093005704,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005709,4740000-47093005709,53,9.1,29.4,6.4,9.1,4.1,70.2,16.2,11,35.86139382,-84.08015856,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005709,340.96,4740000-47093005709,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005712,4740000-47093005712,293,8.7,48.5,17.2,7.5,11.3,83.3,7.1,6.5,35.89418058,-84.0335779,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005712,465.7,4740000-47093005712,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093005807,4740000-47093005807,259,10.4,29.7,6.3,9.2,4.5,69,17.1,11.6,35.89329924,-84.11720447,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093005807,340.96,4740000-47093005807,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093006104,4740000-47093006104,81,14.9,32.1,7.3,9.8,6.7,68.7,20.7,14.1,36.02090097,-84.00871863,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093006104,245.65,4740000-47093006104,2118,0,0,20.6,0,0,0.07,0
TN,Knoxville,4740000,47093006207,4740000-47093006207,388,15.3,33.7,8.3,10.1,7.2,69.9,20.8,14.2,36.03989845,-83.99609463,47093,Tennessee ,TN,Knox ,47093,17612.678775,23035.222764,21948.181445,17826.441765,27277.451732,13380.874389,18143.246352,21802.715996,29331.801851,392425.12863540003,47093006207,245.65,4740000-47093006207,2118,0,0,20.6,0,0,0.07,0
TN,Memphis,4748000,47157004500,4748000-47157004500,956,27.6,43.4,4,14.1,6.1,74.5,32.8,21.9,35.12858761,-90.03944775,47157,Tennessee ,TN,Shelby ,47157,23130.860632,25920.912657,29061.869247,22935.48089,30508.684563,14811.757295,20514.33747,24680.949571,34662.067177,484788.6027386,,,4748000-47157004500,2132,0,0,16.4,0,2,0.071,1
TN,Memphis,4748000,47157020622,4748000-47157020622,895,19,29.6,5.1,9.9,4.7,69.5,19.6,13.4,35.18496989,-89.8624968,47157,Tennessee ,TN,Shelby ,47157,23130.860632,25920.912657,29061.869247,22935.48089,30508.684563,14811.757295,20514.33747,24680.949571,34662.067177,484788.6027386,47157020622,293.38,4748000-47157020622,2132,0,0,16.4,0,2,0.071,0
TN,Memphis,4748000,47157021139,4748000-47157021139,126,9.1,54.1,21.1,7.6,13.3,88,5.2,5.9,35.1172289,-89.77274056,47157,Tennessee ,TN,Shelby ,47157,23130.860632,25920.912657,29061.869247,22935.48089,30508.684563,14811.757295,20514.33747,24680.949571,34662.067177,484788.6027386,47157021139,171.39,4748000-47157021139,2132,0,0,16.4,0,2,0.071,0
TN,Memphis,4748000,47157980100,4748000-47157980100,63,34.7,39.7,2.8,12,7.1,61.8,46.1,26.6,35.05340306,-89.97123694,47157,Tennessee ,TN,Shelby ,47157,23130.860632,25920.912657,29061.869247,22935.48089,30508.684563,14811.757295,20514.33747,24680.949571,34662.067177,484788.6027386,47157980100,362.29,4748000-47157980100,2132,0,0,16.4,0,2,0.071,1
TN,Memphis,4748000,47157980400,4748000-47157980400,293,24.9,25.2,3,15.7,2.2,70.8,28.9,21.1,35.13604703,-89.83304122,47157,Tennessee ,TN,Shelby ,47157,23130.860632,25920.912657,29061.869247,22935.48089,30508.684563,14811.757295,20514.33747,24680.949571,34662.067177,484788.6027386,47157980400,373.91,4748000-47157980400,2132,0,0,16.4,0,2,0.071,0
TN,Murfreesboro,4751560,47149040302,4751560-47149040302,148,18,30.7,5.6,9.6,4.3,67.7,22.8,13.7,35.90404261,-86.47891,47149,Tennessee ,TN,Rutherford ,47149,20727.060528,22931.200341,23180.141088,19426.936253,25843.827165,13032.308061,17959.904323,25118.773004,25853.628453,408208.54878789996,47149040302,301.05,4751560-47149040302,2118,0,0,20.6,0,0,0.07,0
TN,Murfreesboro,4751560,47149040702,4751560-47149040702,149,15.5,26.6,4.1,10.1,3.3,65.2,24.3,14.6,35.77187611,-86.39461924,47149,Tennessee ,TN,Rutherford ,47149,20727.060528,22931.200341,23180.141088,19426.936253,25843.827165,13032.308061,17959.904323,25118.773004,25853.628453,408208.54878789996,47149040702,299.03,4751560-47149040702,2118,0,0,20.6,0,0,0.07,0
TN,Murfreesboro,4751560,47149040901,4751560-47149040901,651,16.3,27.4,4.7,9.3,4,66.4,20.6,13.3,35.86891025,-86.4312277,47149,Tennessee ,TN,Rutherford ,47149,20727.060528,22931.200341,23180.141088,19426.936253,25843.827165,13032.308061,17959.904323,25118.773004,25853.628453,408208.54878789996,47149040901,300.87,4751560-47149040901,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037016000,4752006-47037016000,874,25.5,49.2,5.2,12.5,8.2,77.7,28.4,18.2,36.14549554,-86.76381459,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037016000,336.16,4752006-47037016000,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037017200,4752006-47037017200,888,22.1,36.5,6.4,10.3,7.7,69.8,23.9,16.2,36.12415809,-86.75507072,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037017200,536.27,4752006-47037017200,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037017701,4752006-47037017701,636,8.6,26.3,6.6,8.7,4.1,70.9,12,9.8,36.09711179,-86.78781471,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037017701,536.27,4752006-47037017701,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037018601,4752006-47037018601,808,7,33.9,8.5,8.3,5.5,75.3,10.1,8.6,36.06090967,-86.86969281,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037018601,688.36,4752006-47037018601,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037018602,4752006-47037018602,824,7.5,33.6,9.1,8.1,5.8,75.4,10,8.3,36.0707379,-86.82283485,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037018602,655.88,4752006-47037018602,2118,0,0,20.6,0,0,0.07,0
TN,Nashville,4752006,47037018700,4752006-47037018700,565,7.3,33.3,8.6,8.2,5.5,75.3,10.3,8.5,36.05243042,-86.8041894,47037,Tennessee ,TN,Davidson ,47037,23529.385294,26366.826663,27429.969067,22472.199911,28389.636853,15309.105644,20994.592811,25018.383801,34259.701623,471301.414387,47037018700,418.02,4752006-47037018700,2118,0,0,20.6,0,0,0.07,0
TX,Abilene,4801000,48253020101,4801000-48253020101,745,15.9,37.7,8.2,8.5,7.3,69.3,17.6,12.4,32.57365282,-99.69209216,48253,Texas ,TX,Jones ,48253,25137.128652,26521.791627,25850.743548,24938.706781,27774.923522,16552.229653,20236.254492,32428.750725,41263.594646,470300.647481,48253020101,217.2,4801000-48253020101,2263,0,0,18,0,6,0.079,0
TX,Abilene,4801000,48441012100,4801000-48441012100,468,34.9,50.2,6.3,11.3,13.3,65.1,39.5,25.8,32.41954098,-99.71675292,48441,Texas ,TX,Taylor ,48441,25470.018915,27786.805695,26892.555208,23434.862632,29710.395269,16472.444265,21593.152321,23927.151855,34423.236713,480189.5751268,48441012100,179.21,4801000-48441012100,2263,0,0,18,0,6,0.079,0
TX,Abilene,4801000,48441013000,4801000-48441013000,623,22.9,10.6,0.7,7.7,0.8,55.4,14.8,15,32.42320773,-99.84170312,48441,Texas ,TX,Taylor ,48441,25470.018915,27786.805695,26892.555208,23434.862632,29710.395269,16472.444265,21593.152321,23927.151855,34423.236713,480189.5751268,,,4801000-48441013000,2263,0,0,18,0,6,0.079,0
TX,Abilene,4801000,48441013200,4801000-48441013200,223,24.4,34.5,6.5,9,6.6,65.9,21.6,15.2,32.48676235,-99.78397666,48441,Texas ,TX,Taylor ,48441,25470.018915,27786.805695,26892.555208,23434.862632,29710.395269,16472.444265,21593.152321,23927.151855,34423.236713,480189.5751268,48441013200,231.19,4801000-48441013200,2263,0,0,18,0,6,0.079,0
TX,Amarillo,4803000,48375013400,4803000-48375013400,58,18,26.3,5,8.5,3.8,63,17.6,13.1,35.25704309,-101.859639,48375,Texas ,TX,Potter ,48375,24724.71835,25384.973137,26845.991336,22991.660343,29311.396912,15783.557679,21261.696219,21910.256792,34893.88,470788.12531199993,48375013400,368.78,4803000-48375013400,2263,0,0,18,0,6,0.079,0
TX,Arlington,4804000,48439111545,4804000-48439111545,558,14.2,27,5.1,8.4,3.8,66.1,12.8,11.2,32.69887325,-97.16597286,48439,Texas ,TX,Tarrant ,48439,25798.419772,28863.32946,30489.15083,24698.456037,33977.327709,16943.039121,23229.321883,26462.011447,37843.835769,522114.40669430007,48439111545,430.92,4804000-48439111545,2263,0,0,18,0,6,0.079,0
TX,Arlington,4804000,48439113002,4804000-48439113002,95,26.2,55.2,12.1,8.8,14.9,78.4,15.3,11.8,32.7513135,-97.05205062,48439,Texas ,TX,Tarrant ,48439,25798.419772,28863.32946,30489.15083,24698.456037,33977.327709,16943.039121,23229.321883,26462.011447,37843.835769,522114.40669430007,48439113002,323.49,4804000-48439113002,2170,0,0,25.2,0,4,0.082,0
TX,Austin,4805000,48453001606,4805000-48453001606,383,31.5,44.5,6.8,10.9,11.8,66.6,30.9,20.5,30.30567349,-97.76082577,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453001606,1311.95,4805000-48453001606,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453001742,4805000-48453001742,184,13.9,30,6.9,8.3,6.1,66.2,15.6,11.7,30.36105095,-97.9204697,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453001742,414.02,4805000-48453001742,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453001783,4805000-48453001783,421,8.8,28.8,8.2,7.8,5.1,69.2,10.1,9,30.34437919,-97.869487,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453001783,948.51,4805000-48453001783,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453001784,4805000-48453001784,122,11.9,17,3.5,6.1,2,62.9,8.8,7.5,30.32751658,-97.90435202,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453001784,330.54,4805000-48453001784,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453001919,4805000-48453001919,420,8,25.4,7.3,7.3,4.2,68.4,8,7.9,30.27347141,-97.8018505,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453001919,948.51,4805000-48453001919,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453002212,4805000-48453002212,331,28.6,25.5,3.8,9,3.9,63.3,17.8,14.2,30.31013296,-97.59160154,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453002212,219.49,4805000-48453002212,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453002319,4805000-48453002319,179,42.5,39.6,3.3,10.6,9.9,58.5,40.7,25.4,30.20254055,-97.6405996,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453002319,157.04,4805000-48453002319,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453002429,4805000-48453002429,524,24.2,15.7,2.4,9.4,2.2,56.1,17.9,16.2,30.16751091,-97.77357531,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453002429,327.71,4805000-48453002429,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48453002432,4805000-48453002432,152,37.9,30.9,4.9,8.6,6.9,62.3,20.4,15.6,30.18083726,-97.70147605,48453,Texas ,TX,Travis ,48453,23836.510959,27008.469475,30500.644987,24136.704396,31388.523154,16330.516517,19315.433193,21211.926099,33677.723221,471802.2212926999,48453002432,327.71,4805000-48453002432,2146,0,1,46.3,0,4,0.08,0
TX,Austin,4805000,48491020411,4805000-48491020411,157,12.8,27.9,5.9,7.5,4.3,66.3,13.3,10.5,30.46219364,-97.73791957,48491,Texas ,TX,Williamson ,48491,22203.371363,25038.456681,28964.637001,22559.173132,28694.728515,14824.892578,19082.592473,25819.228671,32636.126451,461015.53588970006,48491020411,261.85,4805000-48491020411,2146,0,1,46.3,0,4,0.08,0
TX,Baytown,4806128,48201253400,4806128-48201253400,724,35.4,41.5,9.6,8.2,11.1,72.7,16.5,13.3,29.76331249,-95.0225707,48201,Texas ,TX,Harris ,48201,26628.046885,33021.698042,35374.309076,28619.454092,36416.446064,18472.38867,24509.49295,31195.024906,41510.784878,567030.9876125,48201253400,328.05,4806128-48201253400,2209,0,1,36.5,0,3,0.081,0
