Submission_ID,Facility_Name,Facility_City,Facility_State,Facility_County,Facility_Zip_Code,Facility_Latitude,Facility_Longitude,FRS_ID,AFS_NUMBER,Location_ID,Location_Name,Is_Location_Controlled,Duct_Diameter,Permit_Source_Name,Permit_Source_ID,Air_Permit_Number,SCC,NAICS,Process_Description,TEST_RUN_VALUE,AVERAGE_VALUE,Calculated_Average,Test_Run_Number,Pollutant_Name,CAS_Number,NEI_Pollutant_Code,POLLUTANT_UNIT,Measure,Material,Action,Detection_Limit_Flag,Test_Report_Rating,Test_Run_Date,Test_Method_Notes,Test_Method,Testing_Company,Testing_Project_Number,ERT_Version,Test_Report_Reference,Control_1,Control_2,Control_3,Control_4,Control_5,PROCESS_PARAMETER,PROCESS_PARAMETER_RATE,PROCESS_PARAMETER_VALUE,Regulation_Description,Regulatory_Limit,Stack_Temperature_F,Stack_Flow_Rate_acfm,Method_Mass_A,Method_Mass_B,Mass_Units,FILTER_TEMPERATURE_1_F,Filter_Temperature_2_F,Emissions_Value_LB_MMBtu_CO2,Emissions_Value_LB_MMBtu_O2
"80267287","Arconic Mill Products - Davenport","Bettendorf","IA","Scott Co","52722","41.536389","-90.453889","110000416005",""," ","Melter # 3","0","44.5","","","","30400102","332322"," ","1.50E-11","N/A","0","M23-R3","Total TEQ","Total TEQ","Total TEQ","Lb","Tons","Metal","Processed","","80","2017-04-18T00:00:00"," ","Method 23","TRC Environmental Corporation","270247","V5","Facility: Arconic Mill Products - Davenport - Bettendorf, IA - Testing Company:  TRC Environmental Corporation - 5/5/2017","  UNCONTROLLED","","","","","Metal Processed","Tons/hr","16.972"," Secondary Aluminum Production","15.000000 ug / Megagrams of Charge Charged","753.84","80,683.5","11.9"," ","pg","","","0.00E+00","0.00E+00"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","9","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","48.9"," ","ppmvd"," "," ","0.00E+00","5.56E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","8","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","39.9"," ","ppmvd"," "," ","0.00E+00","4.55E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","1","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","93.2"," ","ppmvd"," "," ","0.00E+00","1.06E-01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","10","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","64.69"," ","ppmvd"," "," ","0.00E+00","7.28E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","11","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","65.14"," ","ppmvd"," "," ","0.00E+00","7.29E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","12","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","63.73"," ","ppmvd"," "," ","0.00E+00","7.16E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","2","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","98.44"," ","ppmvd"," "," ","0.00E+00","1.12E-01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","3","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","96.11"," ","ppmvd"," "," ","0.00E+00","1.10E-01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","4","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","123.181"," ","ppmvd"," "," ","0.00E+00","1.39E-01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","5","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","53.52"," ","ppmvd"," "," ","0.00E+00","6.15E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","6","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","31.9"," ","ppmvd"," "," ","0.00E+00","3.65E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","7","Carbon Monoxide","630-08-0","630-08-0","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 10","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0"," Major Source Boilers","320.000000 ppm@3%O2"," "," ","39.9"," ","ppmvd"," "," ","0.00E+00","4.54E-02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","1","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.97"," ","%vd"," "," ","0.00E+00","1.02E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","10","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.69"," ","%vd"," "," ","0.00E+00","9.67E+01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","11","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.61"," ","%vd"," "," ","0.00E+00","9.51E+01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","12","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.66"," ","%vd"," "," ","0.00E+00","9.61E+01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","2","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.94"," ","%vd"," "," ","0.00E+00","1.01E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","3","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.95"," ","%vd"," "," ","0.00E+00","1.01E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","4","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.83"," ","%vd"," "," ","0.00E+00","9.83E+01"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","5","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","8.1"," ","%vd"," "," ","0.00E+00","1.04E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","6","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","8.04"," ","%vd"," "," ","0.00E+00","1.03E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","7","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.97"," ","%vd"," "," ","0.00E+00","1.01E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","9","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","7.97"," ","%vd"," "," ","0.00E+00","1.01E+02"
"80267321","Alcoa, Inc. Warrick Power Plant","Newburgh","IN","Warrick Co","47630","","","110044834668",""," ","Unit 2","1","162.0","","","1733654000002","10300205",""," ","0.00E+00","N/A","0","8","Oxygen","7782-44-7","7782-44-7","Lb","Million Btus","Heat","Input"," ","","2017-04-13T00:00:00"," ","Method 3A O2","Air Quality Services, LLC","17682-11-001","V5","Facility: Alcoa, Inc. Warrick Power Plant - Newburgh, IN - Testing Company:  Air Quality Services, LLC - 3/7/2017","ELECTROSTATIC PRECIPITATOR","Flue Gas Desulfurization (FGD)","","","","Heat Input","Million Btus/hr","0.0","",""," "," ","8.01"," ","%vd"," "," ","0.00E+00","1.02E+02"
"80268614","Alcoa - Warrick Operations","Newburgh","IN","Warrick Co","47630","","","110000602045",""," ","8M3","0","71.0","8M3, 8WH, A622 Degasser and 5M1","","173-30409-00007","30400102",""," ","5.32E-02","N/A","0","M5/26A-3","Filterable Particulate","Filterable Particulate","Filterable Particulate","Lb","Tons","Metal","Processed","","80","2017-04-20T00:00:00"," ","Method 26A","TRC Environmental Corporation","244228","V5","Facility: Alcoa - Warrick Operations - Newburgh, IN - Testing Company:  TRC Environmental Corporation - 6/18/2017","  UNCONTROLLED","","","","","Metal Processed","Tons/hr","38.133"," Secondary Aluminum Production","0.400000 lb / Tons of Metal Processed","502.52","46,552.8","86.6"," ","mg","","","0.00E+00","0.00E+00"
"80268614","Alcoa - Warrick Operations","Newburgh","IN","Warrick Co","47630","","","110000602045",""," ","8M3","0","71.0","8M3, 8WH, A622 Degasser and 5M1","","173-30409-00007","30400102",""," ","8.12E-02","N/A","0","M5/26A-4","Filterable Particulate","Filterable Particulate","Filterable Particulate","Lb","Tons","Metal","Processed","","80","2017-04-20T00:00:00"," ","Method 26A","TRC Environmental Corporation","244228","V5","Facility: Alcoa - Warrick Operations - Newburgh, IN - Testing Company:  TRC Environmental Corporation - 6/18/2017","  UNCONTROLLED","","","","","Metal Processed","Tons/hr","40.494"," Secondary Aluminum Production","0.400000 lb / Tons of Metal Processed","586.95","50,462.5","125.1"," ","mg","","","0.00E+00","0.00E+00"
